country,AE,AM,AR,AT,AU,AZ,BA,BD,BE,BG,BR,BY,CA,CH,CL,CM,CN,CO,CR,CU,CY,CZ,DE,DK,DZ,EC,EE,EG,ES,ET,FI,FR,GB,GE,GH,GR,HK,HR,HU,ID,IE,IL,IN,IQ,IR,IT,JO,JP,KE,KG,KR,KW,KZ,LB,LK,LT,LU,LV,MA,MD,MK,MN,MO,MX,MY,NG,NL,NO,NP,NZ,OM,PA,PE,PH,PK,PL,PR,PT,PY,QA,RO,RS,RU,SA,SD,SE,SG,SI,SK,TH,TJ,TN,TR,TW,TZ,UA,UG,US,UY,UZ,VE,VN,ZA,ZW
IL,0.7547169811320755,0.9811320754716981,0.5094339622641509,0.26415094339622647,0.13207547169811318,0.9433962264150944,1.0,0.8113207547169812,0.16981132075471694,0.8113207547169812,0.30188679245283023,0.8301886792452831,0.07547169811320753,0.1132075471698113,0.6603773584905661,0.8679245283018868,0.8113207547169812,0.679245283018868,0.9245283018867925,0.8113207547169812,0.9433962264150944,0.7735849056603774,0.49056603773584906,0.1132075471698113,0.7735849056603774,0.9811320754716981,0.8113207547169812,0.8113207547169812,0.30188679245283023,0.8113207547169812,0.18867924528301883,0.339622641509434,0.18867924528301883,1.0,0.9811320754716981,0.7358490566037736,0.8679245283018868,0.679245283018868,0.6037735849056604,0.7735849056603774,0.37735849056603776,0.0,0.6981132075471699,0.8113207547169812,0.8113207547169812,0.28301886792452835,0.7735849056603774,0.679245283018868,0.9811320754716981,1.0,0.7735849056603774,0.8867924528301887,0.9056603773584906,0.8113207547169812,0.7924528301886793,0.9056603773584906,0.9245283018867925,0.8867924528301887,0.6981132075471699,1.0,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.3207547169811321,0.8113207547169812,0.6226415094339622,0.09433962264150941,0.15094339622641506,0.7924528301886793,0.24528301886792447,0.9245283018867925,1.0,0.8490566037735849,0.9622641509433962,0.7735849056603774,0.6226415094339622,0.9622641509433962,0.5660377358490566,1.0,0.8301886792452831,0.8113207547169812,0.6981132075471699,0.6981132075471699,0.6415094339622642,0.9811320754716981,0.1132075471698113,0.7735849056603774,0.679245283018868,0.8113207547169812,0.7169811320754718,1.0,0.7547169811320755,0.5283018867924528,0.8113207547169812,1.0,0.8867924528301887,0.9433962264150944,0.09433962264150941,0.9811320754716981,0.9811320754716981,0.7547169811320755,0.8113207547169812,0.3207547169811321,1.0
IN,0.8113207547169812,0.9811320754716981,0.9245283018867925,0.6037735849056604,0.8301886792452831,0.9433962264150944,1.0,0.7169811320754718,0.7547169811320755,0.5094339622641509,0.9811320754716981,0.7547169811320755,0.7735849056603774,0.5849056603773585,1.0,0.8679245283018868,0.18867924528301883,1.0,1.0,0.9811320754716981,0.9622641509433962,0.15094339622641506,0.2075471698113207,0.8113207547169812,0.6981132075471699,1.0,0.9245283018867925,0.30188679245283023,0.8679245283018868,0.8113207547169812,0.8679245283018868,0.6226415094339622,0.8867924528301887,1.0,1.0,0.3584905660377359,0.6603773584905661,0.9811320754716981,0.6037735849056604,1.0,0.8301886792452831,0.6981132075471699,0.0,0.7169811320754718,0.5283018867924528,0.41509433962264153,0.7735849056603774,0.018867924528301883,1.0,1.0,0.339622641509434,0.8867924528301887,0.9056603773584906,0.8113207547169812,0.8301886792452831,0.9056603773584906,0.9811320754716981,0.9433962264150944,0.8113207547169812,1.0,0.9811320754716981,0.9622641509433962,0.9811320754716981,0.9622641509433962,0.6603773584905661,0.8679245283018868,0.6415094339622642,0.8490566037735849,0.8113207547169812,0.9245283018867925,0.9245283018867925,1.0,1.0,1.0,0.679245283018868,0.49056603773584906,0.9622641509433962,0.7735849056603774,1.0,0.8301886792452831,0.5849056603773585,0.7735849056603774,0.0,0.679245283018868,0.9811320754716981,0.8113207547169812,0.41509433962264153,0.8679245283018868,0.6037735849056604,0.679245283018868,1.0,0.7169811320754718,0.8301886792452831,0.28301886792452835,1.0,0.4716981132075472,0.9433962264150944,0.7924528301886793,0.9811320754716981,0.9811320754716981,1.0,0.7547169811320755,1.0,1.0
IQ,0.8113207547169812,0.9811320754716981,1.0,0.7735849056603774,0.8490566037735849,0.9433962264150944,1.0,0.7169811320754718,0.9056603773584906,0.7169811320754718,1.0,0.8113207547169812,0.8113207547169812,0.8113207547169812,1.0,0.8679245283018868,0.7169811320754718,1.0,1.0,0.9811320754716981,0.9622641509433962,0.7169811320754718,0.7358490566037736,0.8113207547169812,0.7169811320754718,1.0,0.9245283018867925,0.7169811320754718,0.9245283018867925,0.8113207547169812,0.8679245283018868,0.9433962264150944,0.9056603773584906,1.0,1.0,0.7169811320754718,0.8867924528301887,0.9811320754716981,0.8867924528301887,1.0,0.8301886792452831,0.8113207547169812,0.7169811320754718,0.7169811320754718,0.7169811320754718,0.7169811320754718,0.7735849056603774,0.7169811320754718,1.0,1.0,0.7169811320754718,0.8867924528301887,0.9056603773584906,0.8113207547169812,0.8301886792452831,0.9622641509433962,0.9811320754716981,0.9433962264150944,0.8113207547169812,1.0,0.9811320754716981,0.9622641509433962,0.9811320754716981,0.9622641509433962,0.7547169811320755,0.8679245283018868,0.8301886792452831,0.8490566037735849,0.8113207547169812,0.9245283018867925,0.9245283018867925,1.0,1.0,1.0,0.7169811320754718,0.9622641509433962,0.9622641509433962,0.8490566037735849,1.0,0.8301886792452831,0.7169811320754718,0.7735849056603774,0.7169811320754718,0.7169811320754718,0.9811320754716981,0.8113207547169812,0.7169811320754718,0.9056603773584906,0.7169811320754718,0.7169811320754718,1.0,0.7169811320754718,0.8301886792452831,0.7169811320754718,1.0,0.7924528301886793,0.9433962264150944,0.8113207547169812,0.9811320754716981,0.9811320754716981,1.0,0.7547169811320755,1.0,1.0
IR,0.8113207547169812,0.9811320754716981,1.0,0.7735849056603774,0.8490566037735849,0.9433962264150944,1.0,0.7169811320754718,0.9056603773584906,0.5660377358490566,1.0,0.7547169811320755,0.8113207547169812,0.8113207547169812,1.0,0.8679245283018868,0.5283018867924528,1.0,1.0,0.9811320754716981,0.9622641509433962,0.5283018867924528,0.6981132075471699,0.8113207547169812,0.6981132075471699,1.0,0.9245283018867925,0.5283018867924528,0.9245283018867925,0.8113207547169812,0.8679245283018868,0.9433962264150944,0.9056603773584906,1.0,1.0,0.6037735849056604,0.6981132075471699,0.9811320754716981,0.8679245283018868,1.0,0.8301886792452831,0.8113207547169812,0.5283018867924528,0.7169811320754718,0.5283018867924528,0.6603773584905661,0.7735849056603774,0.5283018867924528,1.0,1.0,0.5283018867924528,0.8867924528301887,0.9056603773584906,0.8113207547169812,0.8301886792452831,0.9056603773584906,0.9811320754716981,0.9433962264150944,0.8113207547169812,1.0,0.9811320754716981,0.9622641509433962,0.9811320754716981,0.9622641509433962,0.6603773584905661,0.8679245283018868,0.8301886792452831,0.8490566037735849,0.8113207547169812,0.9245283018867925,0.9245283018867925,1.0,1.0,1.0,0.679245283018868,0.9245283018867925,0.9622641509433962,0.7735849056603774,1.0,0.8301886792452831,0.5849056603773585,0.7735849056603774,0.5283018867924528,0.679245283018868,0.9811320754716981,0.8113207547169812,0.5283018867924528,0.8679245283018868,0.6037735849056604,0.679245283018868,1.0,0.7169811320754718,0.8301886792452831,0.5283018867924528,1.0,0.6037735849056604,0.9433962264150944,0.8113207547169812,0.9811320754716981,0.9811320754716981,1.0,0.7547169811320755,1.0,1.0
IT,0.8113207547169812,0.9811320754716981,0.6226415094339622,0.2075471698113207,0.41509433962264153,0.9433962264150944,1.0,0.7169811320754718,0.339622641509434,0.6603773584905661,0.5849056603773585,0.7924528301886793,0.3584905660377359,0.16981132075471694,0.8113207547169812,0.8679245283018868,0.5849056603773585,0.8301886792452831,1.0,0.9245283018867925,0.9622641509433962,0.5094339622641509,0.3207547169811321,0.39622641509433965,0.6981132075471699,1.0,0.9056603773584906,0.6603773584905661,0.4716981132075472,0.8113207547169812,0.4716981132075472,0.3584905660377359,0.4716981132075472,1.0,1.0,0.5849056603773585,0.8301886792452831,0.8301886792452831,0.5471698113207547,0.9056603773584906,0.5283018867924528,0.28301886792452835,0.41509433962264153,0.7169811320754718,0.6603773584905661,0.0,0.7735849056603774,0.39622641509433965,1.0,1.0,0.6226415094339622,0.8867924528301887,0.9056603773584906,0.8113207547169812,0.8301886792452831,0.9433962264150944,0.9811320754716981,0.9433962264150944,0.8113207547169812,1.0,0.9811320754716981,0.9622641509433962,0.9811320754716981,0.5660377358490566,0.7169811320754718,0.7547169811320755,0.2264150943396226,0.4339622641509434,0.8113207547169812,0.5283018867924528,0.9245283018867925,1.0,0.9622641509433962,1.0,0.6603773584905661,0.6037735849056604,0.9622641509433962,0.6415094339622642,1.0,0.8301886792452831,0.679245283018868,0.679245283018868,0.41509433962264153,0.5283018867924528,0.9811320754716981,0.39622641509433965,0.6226415094339622,0.7924528301886793,0.679245283018868,0.6226415094339622,1.0,0.679245283018868,0.5283018867924528,0.6603773584905661,1.0,0.7358490566037736,0.9433962264150944,0.37735849056603776,0.9811320754716981,0.9811320754716981,0.8867924528301887,0.7547169811320755,0.6037735849056604,1.0
JO,0.7735849056603774,0.9811320754716981,0.9622641509433962,0.7735849056603774,0.8113207547169812,0.9433962264150944,1.0,0.7735849056603774,0.8679245283018868,0.7735849056603774,0.9622641509433962,0.8301886792452831,0.7735849056603774,0.7735849056603774,0.9622641509433962,0.8679245283018868,0.7735849056603774,0.9622641509433962,0.9622641509433962,0.9433962264150944,0.9433962264150944,0.7735849056603774,0.7547169811320755,0.7735849056603774,0.7735849056603774,0.9811320754716981,0.8867924528301887,0.7735849056603774,0.8867924528301887,0.8113207547169812,0.8301886792452831,0.9056603773584906,0.8679245283018868,1.0,0.9811320754716981,0.7735849056603774,0.8679245283018868,0.9433962264150944,0.8867924528301887,0.9622641509433962,0.7924528301886793,0.7735849056603774,0.7735849056603774,0.7735849056603774,0.7735849056603774,0.7735849056603774,0.7358490566037736,0.7735849056603774,0.9811320754716981,1.0,0.7735849056603774,0.8867924528301887,0.9056603773584906,0.8113207547169812,0.7924528301886793,0.9245283018867925,0.9433962264150944,0.9056603773584906,0.7735849056603774,1.0,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9245283018867925,0.8113207547169812,0.8301886792452831,0.7924528301886793,0.8113207547169812,0.7924528301886793,0.8867924528301887,0.9245283018867925,1.0,0.9622641509433962,0.9622641509433962,0.7735849056603774,0.9245283018867925,0.9622641509433962,0.8113207547169812,1.0,0.8301886792452831,0.7735849056603774,0.7924528301886793,0.7735849056603774,0.7735849056603774,0.9811320754716981,0.7735849056603774,0.7735849056603774,0.8679245283018868,0.7735849056603774,0.7735849056603774,1.0,0.7735849056603774,0.8490566037735849,0.7735849056603774,1.0,0.8490566037735849,0.9433962264150944,0.7735849056603774,0.9811320754716981,0.9811320754716981,0.9622641509433962,0.7924528301886793,0.9622641509433962,1.0
JP,0.8113207547169812,0.9811320754716981,0.9056603773584906,0.5849056603773585,0.8113207547169812,0.9433962264150944,1.0,0.7169811320754718,0.7358490566037736,0.5094339622641509,0.9622641509433962,0.7547169811320755,0.7547169811320755,0.5660377358490566,1.0,0.8679245283018868,0.2075471698113207,1.0,1.0,0.9811320754716981,0.9622641509433962,0.13207547169811318,0.18867924528301883,0.7924528301886793,0.6981132075471699,1.0,0.9245283018867925,0.3207547169811321,0.8490566037735849,0.8113207547169812,0.8490566037735849,0.6037735849056604,0.8679245283018868,1.0,1.0,0.37735849056603776,0.6603773584905661,0.9811320754716981,0.5849056603773585,1.0,0.8113207547169812,0.679245283018868,0.018867924528301883,0.7169811320754718,0.5283018867924528,0.39622641509433965,0.7735849056603774,0.0,1.0,1.0,0.3584905660377359,0.8867924528301887,0.9056603773584906,0.8113207547169812,0.8301886792452831,0.9056603773584906,0.9811320754716981,0.9433962264150944,0.8113207547169812,1.0,0.9811320754716981,0.9622641509433962,0.9811320754716981,0.9433962264150944,0.6603773584905661,0.8679245283018868,0.6226415094339622,0.8301886792452831,0.8113207547169812,0.9056603773584906,0.9245283018867925,1.0,1.0,1.0,0.679245283018868,0.4716981132075472,0.9622641509433962,0.7735849056603774,1.0,0.8301886792452831,0.5849056603773585,0.7735849056603774,0.018867924528301883,0.679245283018868,0.9811320754716981,0.7924528301886793,0.39622641509433965,0.8679245283018868,0.6037735849056604,0.679245283018868,1.0,0.7169811320754718,0.8113207547169812,0.30188679245283023,1.0,0.49056603773584906,0.9433962264150944,0.7735849056603774,0.9811320754716981,0.9811320754716981,1.0,0.7547169811320755,0.9811320754716981,1.0
KE,0.9811320754716981,0.9622641509433962,0.7924528301886793,1.0,0.9433962264150944,0.9433962264150944,0.8679245283018868,1.0,0.8867924528301887,1.0,0.7924528301886793,1.0,0.9811320754716981,0.9811320754716981,0.7924528301886793,1.0,1.0,0.7924528301886793,0.7924528301886793,0.8113207547169812,0.8301886792452831,1.0,1.0,0.9811320754716981,1.0,0.7924528301886793,0.8679245283018868,1.0,0.8679245283018868,1.0,0.9245283018867925,0.8490566037735849,0.8867924528301887,0.9245283018867925,0.7924528301886793,1.0,0.8679245283018868,0.8113207547169812,0.8867924528301887,0.7924528301886793,0.9622641509433962,0.9811320754716981,1.0,1.0,1.0,1.0,0.9811320754716981,1.0,0.7924528301886793,0.9811320754716981,1.0,1.0,0.9056603773584906,1.0,0.9622641509433962,0.8113207547169812,0.8113207547169812,0.8490566037735849,0.9811320754716981,0.9433962264150944,0.9433962264150944,1.0,0.9811320754716981,0.8301886792452831,0.9622641509433962,0.9245283018867925,0.9622641509433962,0.9433962264150944,0.9811320754716981,0.8679245283018868,1.0,0.8490566037735849,0.7924528301886793,0.7924528301886793,1.0,0.8301886792452831,1.0,0.9433962264150944,0.9811320754716981,1.0,1.0,0.9622641509433962,1.0,1.0,1.0,0.9811320754716981,1.0,0.8867924528301887,1.0,1.0,0.9433962264150944,1.0,0.9056603773584906,1.0,0.9056603773584906,0.9245283018867925,0.9811320754716981,0.9811320754716981,0.8490566037735849,0.9056603773584906,0.7924528301886793,1.0,0.7924528301886793,0.9811320754716981
KG,1.0,0.9811320754716981,0.9811320754716981,1.0,1.0,0.9811320754716981,0.9811320754716981,1.0,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,0.9811320754716981,1.0,1.0,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9811320754716981,1.0,1.0,1.0,1.0,0.9811320754716981,0.9811320754716981,1.0,1.0,1.0,1.0,0.9811320754716981,1.0,0.9811320754716981,0.9811320754716981,1.0,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9811320754716981,0.9811320754716981,1.0,1.0,0.9811320754716981,1.0,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9811320754716981,1.0,0.9811320754716981,0.9811320754716981,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,0.9811320754716981,1.0,0.9811320754716981,0.9811320754716981,0.9811320754716981,1.0,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,0.9811320754716981,0.9811320754716981,1.0,1.0,0.9811320754716981,0.9811320754716981,0.9811320754716981,1.0,0.9811320754716981,1.0
KR,0.8113207547169812,0.9811320754716981,0.9622641509433962,0.7358490566037736,0.8113207547169812,0.9433962264150944,1.0,0.7169811320754718,0.8679245283018868,0.5094339622641509,0.9622641509433962,0.7547169811320755,0.7735849056603774,0.7735849056603774,1.0,0.8679245283018868,0.339622641509434,1.0,1.0,0.9811320754716981,0.9622641509433962,0.3584905660377359,0.5283018867924528,0.7735849056603774,0.6981132075471699,1.0,0.9245283018867925,0.339622641509434,0.8867924528301887,0.8113207547169812,0.8301886792452831,0.8867924528301887,0.8679245283018868,1.0,1.0,0.41509433962264153,0.6603773584905661,0.9811320754716981,0.7735849056603774,1.0,0.8301886792452831,0.7735849056603774,0.339622641509434,0.7169811320754718,0.5283018867924528,0.6226415094339622,0.7735849056603774,0.3584905660377359,1.0,1.0,0.30188679245283023,0.8867924528301887,0.9056603773584906,0.8113207547169812,0.8301886792452831,0.9056603773584906,0.9811320754716981,0.9433962264150944,0.8113207547169812,1.0,0.9811320754716981,0.9622641509433962,0.9811320754716981,0.9245283018867925,0.6603773584905661,0.8679245283018868,0.7924528301886793,0.8113207547169812,0.8113207547169812,0.8867924528301887,0.9245283018867925,1.0,1.0,1.0,0.679245283018868,0.7735849056603774,0.9622641509433962,0.7735849056603774,1.0,0.8301886792452831,0.5849056603773585,0.7735849056603774,0.339622641509434,0.679245283018868,0.9811320754716981,0.7735849056603774,0.41509433962264153,0.8679245283018868,0.6037735849056604,0.679245283018868,1.0,0.7169811320754718,0.8301886792452831,0.339622641509434,1.0,0.4716981132075472,0.9433962264150944,0.7735849056603774,0.9811320754716981,0.9811320754716981,1.0,0.7547169811320755,0.9622641509433962,1.0
KW,0.8867924528301887,0.9811320754716981,1.0,0.8867924528301887,0.9245283018867925,0.9433962264150944,1.0,0.8867924528301887,0.9245283018867925,0.8867924528301887,1.0,0.8867924528301887,0.8867924528301887,0.8867924528301887,1.0,0.8867924528301887,0.8867924528301887,1.0,1.0,1.0,0.9811320754716981,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.8867924528301887,1.0,0.9811320754716981,0.8867924528301887,0.9433962264150944,0.8867924528301887,0.9433962264150944,0.9622641509433962,0.9245283018867925,1.0,1.0,0.8867924528301887,0.9622641509433962,0.9811320754716981,0.9811320754716981,1.0,0.9056603773584906,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.8867924528301887,1.0,1.0,0.8867924528301887,0.8867924528301887,0.9811320754716981,0.8867924528301887,0.9056603773584906,0.9811320754716981,0.9811320754716981,0.9433962264150944,0.8867924528301887,1.0,0.9811320754716981,1.0,0.9811320754716981,0.9622641509433962,0.9245283018867925,0.9433962264150944,0.9056603773584906,0.9245283018867925,0.8867924528301887,0.9433962264150944,0.9245283018867925,1.0,1.0,1.0,0.8867924528301887,0.9811320754716981,0.9622641509433962,0.9245283018867925,1.0,0.8867924528301887,0.8867924528301887,0.9245283018867925,0.8867924528301887,0.8867924528301887,0.9811320754716981,0.8867924528301887,0.8867924528301887,0.9245283018867925,0.8867924528301887,0.8867924528301887,1.0,0.8867924528301887,0.9811320754716981,0.8867924528301887,1.0,0.9622641509433962,0.9433962264150944,0.8867924528301887,0.9811320754716981,1.0,1.0,0.8867924528301887,1.0,1.0
KZ,0.9056603773584906,0.9433962264150944,0.9056603773584906,0.9056603773584906,0.8679245283018868,0.9245283018867925,0.9056603773584906,0.9056603773584906,0.9245283018867925,0.9056603773584906,0.9056603773584906,0.9245283018867925,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9622641509433962,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.8867924528301887,0.8679245283018868,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.8301886792452831,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.8490566037735849,0.8867924528301887,0.9245283018867925,0.9433962264150944,0.9056603773584906,0.9056603773584906,0.8679245283018868,0.8867924528301887,0.8301886792452831,0.9056603773584906,0.8867924528301887,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9811320754716981,0.9056603773584906,0.9811320754716981,0.8113207547169812,0.9056603773584906,0.8867924528301887,0.8867924528301887,0.8867924528301887,0.9245283018867925,0.9056603773584906,0.9622641509433962,0.9245283018867925,0.9811320754716981,0.9622641509433962,0.9056603773584906,0.8679245283018868,0.8490566037735849,0.8867924528301887,0.8679245283018868,0.9056603773584906,0.9056603773584906,0.9811320754716981,0.9245283018867925,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.8679245283018868,1.0,0.8679245283018868,0.9811320754716981,0.9245283018867925,0.9056603773584906,0.8679245283018868,0.9056603773584906,0.9056603773584906,1.0,0.9056603773584906,0.9056603773584906,0.9245283018867925,0.9056603773584906,0.9056603773584906,0.9622641509433962,0.9056603773584906,0.8490566037735849,0.9056603773584906,0.9245283018867925,0.8301886792452831,0.9622641509433962,0.9056603773584906,0.8867924528301887,0.9245283018867925,0.9056603773584906,0.9056603773584906,0.9056603773584906,1.0
LB,0.8113207547169812,0.9811320754716981,1.0,0.8113207547169812,0.8490566037735849,0.9433962264150944,1.0,0.8113207547169812,0.9056603773584906,0.8113207547169812,1.0,0.8301886792452831,0.8113207547169812,0.8113207547169812,1.0,0.8679245283018868,0.8113207547169812,1.0,1.0,0.9811320754716981,0.9622641509433962,0.8113207547169812,0.8113207547169812,0.8113207547169812,0.8113207547169812,1.0,0.9245283018867925,0.8113207547169812,0.9245283018867925,0.8113207547169812,0.8679245283018868,0.9433962264150944,0.9056603773584906,1.0,1.0,0.8113207547169812,0.9245283018867925,0.9811320754716981,0.9245283018867925,1.0,0.8301886792452831,0.8113207547169812,0.8113207547169812,0.8113207547169812,0.8113207547169812,0.8113207547169812,0.8113207547169812,0.8113207547169812,1.0,1.0,0.8113207547169812,0.8867924528301887,0.9056603773584906,0.8113207547169812,0.8301886792452831,0.9811320754716981,0.9811320754716981,0.9433962264150944,0.8113207547169812,1.0,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9622641509433962,0.8490566037735849,0.8679245283018868,0.8301886792452831,0.8490566037735849,0.8113207547169812,0.9245283018867925,0.9245283018867925,1.0,1.0,1.0,0.8113207547169812,0.9622641509433962,0.9622641509433962,0.8490566037735849,1.0,0.8301886792452831,0.8113207547169812,0.8490566037735849,0.8113207547169812,0.8113207547169812,0.9811320754716981,0.8113207547169812,0.8113207547169812,0.9056603773584906,0.8113207547169812,0.8113207547169812,1.0,0.8113207547169812,0.9056603773584906,0.8113207547169812,1.0,0.8867924528301887,0.9433962264150944,0.8113207547169812,0.9811320754716981,1.0,1.0,0.8113207547169812,1.0,1.0
LK,0.7924528301886793,0.9622641509433962,0.9433962264150944,0.8113207547169812,0.8301886792452831,0.9245283018867925,0.9811320754716981,0.8301886792452831,0.8867924528301887,0.8301886792452831,0.9433962264150944,0.8490566037735849,0.7924528301886793,0.7924528301886793,0.9433962264150944,0.8867924528301887,0.8301886792452831,0.9433962264150944,0.9433962264150944,0.9245283018867925,0.9245283018867925,0.8301886792452831,0.8113207547169812,0.7924528301886793,0.8301886792452831,0.9622641509433962,0.8679245283018868,0.8301886792452831,0.9056603773584906,0.8301886792452831,0.8490566037735849,0.8867924528301887,0.8867924528301887,0.9811320754716981,0.9622641509433962,0.8301886792452831,0.8679245283018868,0.9245283018867925,0.8867924528301887,0.9433962264150944,0.8113207547169812,0.7924528301886793,0.8301886792452831,0.8301886792452831,0.8301886792452831,0.8301886792452831,0.7924528301886793,0.8301886792452831,0.9622641509433962,0.9811320754716981,0.8301886792452831,0.9056603773584906,0.8867924528301887,0.8301886792452831,0.7735849056603774,0.9245283018867925,0.9245283018867925,0.8867924528301887,0.7924528301886793,0.9811320754716981,0.9622641509433962,0.9811320754716981,0.9811320754716981,0.9056603773584906,0.8679245283018868,0.8490566037735849,0.8113207547169812,0.8301886792452831,0.8113207547169812,0.8679245283018868,0.9433962264150944,0.9811320754716981,0.9433962264150944,0.9433962264150944,0.8301886792452831,0.9056603773584906,0.9811320754716981,0.8301886792452831,1.0,0.8490566037735849,0.8301886792452831,0.8490566037735849,0.8301886792452831,0.8301886792452831,1.0,0.7924528301886793,0.8301886792452831,0.8867924528301887,0.8301886792452831,0.8301886792452831,0.9811320754716981,0.8301886792452831,0.9056603773584906,0.8301886792452831,0.9811320754716981,0.8679245283018868,0.9622641509433962,0.7924528301886793,0.9622641509433962,0.9622641509433962,0.9433962264150944,0.8301886792452831,0.9433962264150944,1.0
LT,0.9433962264150944,0.9433962264150944,0.7547169811320755,0.9056603773584906,0.8679245283018868,0.9245283018867925,0.8867924528301887,0.9622641509433962,0.8113207547169812,0.9056603773584906,0.7547169811320755,0.9433962264150944,0.9056603773584906,0.9056603773584906,0.7547169811320755,0.9811320754716981,0.9056603773584906,0.7547169811320755,0.7735849056603774,0.7735849056603774,0.8113207547169812,0.9056603773584906,0.9433962264150944,0.9056603773584906,0.9433962264150944,0.8113207547169812,0.7924528301886793,0.9056603773584906,0.7924528301886793,0.9811320754716981,0.8490566037735849,0.7735849056603774,0.8113207547169812,0.9433962264150944,0.8113207547169812,0.9433962264150944,0.7358490566037736,0.7358490566037736,0.7924528301886793,0.7547169811320755,0.8867924528301887,0.9056603773584906,0.9056603773584906,0.9622641509433962,0.9056603773584906,0.9433962264150944,0.9245283018867925,0.9056603773584906,0.8113207547169812,0.9811320754716981,0.9056603773584906,0.9811320754716981,0.8867924528301887,0.9811320754716981,0.9245283018867925,0.6603773584905661,0.7735849056603774,0.8113207547169812,0.9056603773584906,0.9622641509433962,0.9245283018867925,1.0,0.9622641509433962,0.7547169811320755,0.8679245283018868,0.8490566037735849,0.8867924528301887,0.8679245283018868,0.9622641509433962,0.7924528301886793,0.9811320754716981,0.8679245283018868,0.7547169811320755,0.7924528301886793,0.9245283018867925,0.7547169811320755,1.0,0.8679245283018868,0.9811320754716981,0.9811320754716981,0.9056603773584906,0.9056603773584906,0.9056603773584906,0.9433962264150944,1.0,0.9056603773584906,0.9056603773584906,0.8113207547169812,0.9056603773584906,0.9245283018867925,0.9622641509433962,0.9622641509433962,0.8867924528301887,0.9056603773584906,0.9245283018867925,0.8301886792452831,0.9622641509433962,0.9056603773584906,0.8301886792452831,0.9056603773584906,0.7547169811320755,0.9622641509433962,0.7547169811320755,1.0
LU,0.9245283018867925,0.9433962264150944,0.7735849056603774,0.9622641509433962,0.8867924528301887,0.9245283018867925,0.8867924528301887,0.9811320754716981,0.8301886792452831,0.9811320754716981,0.7735849056603774,0.9811320754716981,0.9245283018867925,0.9245283018867925,0.7735849056603774,0.9811320754716981,0.9811320754716981,0.7735849056603774,0.7735849056603774,0.7924528301886793,0.8113207547169812,0.9811320754716981,0.9622641509433962,0.9245283018867925,0.9811320754716981,0.8113207547169812,0.8113207547169812,0.9811320754716981,0.8113207547169812,0.9811320754716981,0.8679245283018868,0.7924528301886793,0.8301886792452831,0.9433962264150944,0.8113207547169812,0.9811320754716981,0.8301886792452831,0.7547169811320755,0.8490566037735849,0.7735849056603774,0.9056603773584906,0.9245283018867925,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9433962264150944,0.9811320754716981,0.8113207547169812,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.8867924528301887,0.9811320754716981,0.9245283018867925,0.7735849056603774,0.7547169811320755,0.7924528301886793,0.9245283018867925,0.9622641509433962,0.9245283018867925,1.0,0.9622641509433962,0.7735849056603774,0.9433962264150944,0.8679245283018868,0.9056603773584906,0.8867924528301887,0.9622641509433962,0.8113207547169812,0.9811320754716981,0.8679245283018868,0.7735849056603774,0.7924528301886793,0.9811320754716981,0.7735849056603774,1.0,0.8867924528301887,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9245283018867925,0.9811320754716981,0.9811320754716981,1.0,0.9245283018867925,0.9811320754716981,0.8301886792452831,0.9811320754716981,0.9811320754716981,0.9622641509433962,0.9811320754716981,0.9056603773584906,0.9811320754716981,0.9245283018867925,0.9056603773584906,0.9622641509433962,0.9245283018867925,0.8301886792452831,0.9056603773584906,0.7735849056603774,0.9811320754716981,0.7735849056603774,1.0
